"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"celkove_hodnotenie";"maturity";"testovanie9";"matematika";"vyucovaci_jazyk";"cudzie_jazyky";"mimoriadne_vysledky";"nezamestnanost_absolventov";"vysledky_inspekcie";"ucasti_na_sutaziach";"prijimanie_na_VS";"pedagogicky_zbor";"financne_zdroje"
"3192";"Prešovskı";"Sabinov";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Komenského 16";"Lipany";"08271";"5,97358856201172";"5,53911895751953";;"0";"6,52727584838867";"4,06893424987793";"0,96071891784668";"7,32373809814453";;;"5,17368240356445";"2,58831329345703";"4,65874366760254"
"3193";"Prešovskı";"Sabinov";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Štúrova 29";"Lipany";"08271";;;;;;;;;;;;;
"3194";"Prešovskı";"Sabinov";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Spojená škola - PŠ";"Tehelná 23";"Lipany";"08271";;;;;;;"0";"6,16705017089844";;;;"5,27234878540039";
"3195";"Prešovskı";"Sabinov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ŠZŠ";"Tehelná 23";"Lipany";"08271";;;;;;;;;;;;;
"3196";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Lúèka 47";"Lúèka";"08271";;;;;;;"0";;"5,68090591430664";;;;
"3198";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"¼utina 4";"¼utina";"08257";"4,55202903747559";;"6,01519927978516";"6,02647552490234";"6,00392303466797";;"0";;"5,87933197021484";;;"6,18296852111816";"4,95064353942871"
"3200";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Milpoš 55";"Milpoš";"08271";;;;;;;"0";;"5,27481918334961";;;"5,80272903442383";
"3202";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Ninı Slavkov 72";"Ninı Slavkov";"08275";"5,50778427124023";;"7,3703987121582";"6,55154800415039";"8,18924942016602";;"0";;;;;"4,77758293151855";"4,97642517089844"
"3203";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"O¾šov 23";"O¾šov";"08276";;;;;;;"0";;;;;;
"3204";"Prešovskı";"Sabinov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Ostrovany 11";"Ostrovany";"08222";;;;;;;;;;;;;
"3206";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 2";"Peèovská Nová Ves";"08256";"4,96091003417969";;"6,11234817504883";"6,56214218139648";"5,6625545501709";;"0";;"6,31837768554688";;;"4,12147216796875";"6,1785530090332"
"3207";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Poloma 85";"Poloma";"08273";;;;;;;"0";;"5,13673820495606";;;"5,88464126586914";"5,48718070983887"
"3208";"Prešovskı";"Sabinov";"Cirkev, cirkevné spoloèenstvo";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Cirkevná základná škola";"Raòany 235";"Raòany";"08261";;;;;;;"0";;"7,06792221069336";;;"5,42414169311523";"5,65549850463867"
"3209";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Rokovany 190";"Rokovany";"08271";;;;;;;"0";;;;;"3,95658378601074";"4,0064453125"
"3210";"Prešovskı";"Sabinov";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Cirkevná základná škola";"9. mája 7";"Sabinov";"08301";"6,67540512084961";;"7,17147674560547";"6,98302459716797";"7,35992889404297";;"3,86777725219727";;"7,60446472167969";;;"5,45069580078125";"5,82826652526856"
"3211";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Komenského 13";"Sabinov";"08301";"5,6136157989502";;"6,61165313720703";"6,66419372558594";"6,55911331176758";;"1,97384719848633";;"8,44110946655274";;;"2,37659397125244";"6,69090194702148"
"3212";"Prešovskı";"Sabinov";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium A. Prídavka";"Komenského 40";"Sabinov";"08301";"5,3848274230957";"5,45569076538086";;"3,30615119934082";"5,7318172454834";"5,81438484191895";"0";"8,44565124511719";"3,2537181854248";;"8,77673797607422";"3,64213905334473";"7,47453918457031"
"3213";"Prešovskı";"Sabinov";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Spojená škola - Obchodná akadémia";"SNP 16";"Sabinov";"08301";;;;;;;"0";;"6,40629730224609";;"9,62962951660156";;
"3214";"Prešovskı";"Sabinov";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Nám. slobody 29";"Sabinov";"08301";;;;;;;;;;;;;
"3215";"Prešovskı";"Sabinov";"Súkromník";"Základná škola";"Slovenskı";"Základná škola";"Súkromná základná škola";"Námestie slobody 100";"Sabinov";"08301";"7,36377029418945";;"8,9992919921875";"8,26938400268555";"9,72920074462891";;"0,883697319030762";;"8,77396011352539";;;"5,58418502807617";"7,79285202026367"
"3217";"Prešovskı";"Sabinov";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"SNP 16";"Sabinov";"08301";;;;;;;"0";;"4,01413726806641";;;;
"3218";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ul. 17. novembra 31";"Sabinov";"08301";"6,26668891906738";;"7,22045211791992";"8,01731872558594";"6,44121551513672";;"2,58171672821045";;;;;"2,9126615524292";"7,21617813110352"
"3219";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Šarišské Dravce 20";"Šarišské Dravce";"08273";"5,06297225952148";;"6,01680297851563";"5,62444725036621";"6,40915832519531";;"0";;;;;"4,25402908325195";"6,4763313293457"
"3221";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Pod lesíkom 19";"Šarišské Micha¾any";"08222";"3,80548400878906";;"5,59053726196289";"5,7408130645752";"5,44026107788086";;"0";;"6,96442947387695";;;"3,39258079528809";"6,96431198120117"
"3224";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Torysa 26";"Torysa";"08276";;;;;;;"0";;"6,88038711547852";;;"5,73738594055176";"4,29683647155762"
"3225";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Uzovce 160";"Uzovce";"08266";;;;;;;"0";;;;;;
"3226";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Uzovské Pek¾any 67";"Uzovské Pek¾any";"08262";;;;;;;"0";;"6,64006652832031";;;"5,91298522949219";"2,86731185913086"
"3227";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Uzovskı Šalgov 20";"Uzovskı Šalgov";"08261";;;;;;;"0";;;;;;
"3228";"Prešovskı";"Snina";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Cirkevná ZŠ s MŠ";"Komenského 17";"Belá nad Cirochou";"06781";"6,30954704284668";;"8,11672058105469";"7,69634094238281";"8,53710098266601";;"0";;"9,14422454833984";;;"4,47502403259277";"6,96668548583984"
"3229";"Prešovskı";"Snina";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Dlhé nad Cirochou 231";"Dlhé nad Cirochou";"06782";"6,7198860168457";;"8,65274276733398";"8,4716423034668";"8,83142852783203";;"0";;"7,90667037963867";;;"4,51444549560547";"5,66548652648926"
"3230";"Prešovskı";"Snina";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Kalná Roztoka 169";"Kalná Roztoka";"06772";;;;;;;"1,04444427490234";;;;;"9,24240951538086";"4,75977630615234"
"3232";"Prešovskı";"Snina";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Klenová 111";"Klenová";"06772";"7,84457550048828";;"7,79299774169922";"8,07572479248047";"7,51027069091797";;"6,70391082763672";;"8,05289077758789";;;"8,47676849365234";"4,54880905151367"
"3233";"Prešovskı";"Snina";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Kolonica 121";"Kolonica";"06761";;;;;;;"0";;;;;"9,5377197265625";"4,51474418640137"
"3235";"Prešovskı";"Snina";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Pèoliné 113";"Pèoliné";"06735";"8,7332389831543";;"8,90363311767578";"9,04984664916992";"8,75741958618164";;"7,80487823486328";;;;;"8,9330696105957";"4,64004516601562"
"3239";"Prešovskı";"Snina";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Budovate¾ská 9";"Snina";"06901";"4,23781127929688";;"5,35969886779785";"6,22117309570312";"4,49822463989258";;"0";;;;;"5,53257865905762";"7,45094757080078"
"3240";"Prešovskı";"Snina";"Súkromník";"Gymnázium";"Slovenskı a Ruskı bil.";"Gymnázium";"Súkromné gymnázium";"Budovate¾ská 9";"Snina";"06901";;;;;;;;;;;;;
"3241";"Prešovskı";"Snina";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Èeská 9";"Snina";"06901";;;;;;;;;;;;;
"3243";"Prešovskı";"Snina";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hviezdoslavova 20";"Snina";"06901";"6,52443695068359";;"7,32543258666992";"7,03864898681641";"7,61221618652344";;"3,16588172912598";;;;;"3,95832977294922";"6,71831130981445"
"3244";"Prešovskı";"Snina";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Komenského 16";"Snina";"06901";"6,48170852661133";;"8,28387756347656";"8,34455108642578";"8,22320404052734";;"0";;"7,57374649047852";;;"3,30527267456055";"6,71824264526367"
"3246";"Prešovskı";"Snina";"Krajskı úrad, Okresnı úrad";"Odborné uèilište internátne";"Slovenskı";"Špeciálna stredná škola";"Odborné uèilište int.";"Palárikova 1";"Snina";"06913";;;;;;;"0";"0,595306730270386";;;;;
"3247";"Prešovskı";"Snina";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"Str. priemyselná škola";"Partizánska 1059";"Snina";"06901";"5,02285232543945";"4,5049877166748";;"6,91412658691406";"4,31637115478516";"4,32797431945801";"8,73829574584961";"4,69405555725098";;;"7,61561737060547";"3,86123085021973";"5,18356018066406"
"3248";"Prešovskı";"Snina";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Sládkovièova 120";"Snina";"06927";"4,49248542785645";"1,65418605804443";;"0";"1,78898754119873";"1,47054347991943";"8,54965667724609";"5,95169067382812";;;"5,52920303344727";"5,94929351806641";"4,42317581176758"
"3249";"Prešovskı";"Snina";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Študentská 1447";"Snina";"06901";;;;;;;;;;;;;
"3250";"Prešovskı";"Snina";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Študentská 4";"Snina";"06901";"6,09796371459961";"6,42572860717773";;"4,50551490783691";"6,23360481262207";"7,1592170715332";"3,17544498443604";"7,06483917236328";"5,74917678833008";;"7,74276504516602";"3,539453125";"7,61727600097656"
"3252";"Prešovskı";"Snina";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Študentská 9";"Snina";"06901";"8,03617401123047";;"9,05541458129883";"9,64376449584961";"8,46706466674805";;"5,16643829345703";;"8,03369750976563";;;"3,75109519958496";"6,75402908325195"
"3253";"Prešovskı";"Snina";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Cirk.spojená škola -CZŠ";"Švermova 10";"Snina";"06901";"7,15465621948242";;"8,01115570068359";"7,4091667175293";"8,61314544677734";;"3,00843353271484";;"7,15696105957031";;;"4,61764984130859";"3,4489559173584"
"3254";"Prešovskı";"Snina";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Cirk. spoj. škola - Gym";"Švermova 10";"Snina";"06901";"6,93203430175781";"8,73752822875977";;"7,41438369750977";"8,8827880859375";"8,93150177001953";"0,0542624294757843";"6,72551345825195";;;"7,73549499511719";"2,35098304748535";
"3255";"Prešovskı";"Snina";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Ul. Hviezdoslavova 20";"Snina";"06901";;;;;;;;;;;;;
"3256";"Prešovskı";"Snina";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"SNP 412";"Stakèín";"06761";"5,17692794799805";;"6,3323356628418";"5,78527908325195";"6,87939224243164";;"1,39099197387695";;;;;"4,74757080078125";"6,24525260925293"
"3258";"Prešovskı";"Snina";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Ub¾a 120";"Ub¾a";"06773";"7,90384902954102";;"8,15089874267578";"7,87828598022461";"8,42351150512695";;"7,93733673095703";;;;;"5,71097068786621";"3,89467391967773"
"3259";"Prešovskı";"Snina";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Uliè 137";"Uliè";"06767";"6,90206985473633";;"6,5807243347168";"6,27383041381836";"6,88761825561523";;"7,56756362915039";;"6,52618408203125";;;"5,29317207336426";"5,01010818481445"
"3260";"Prešovskı";"Snina";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Sninská 16";"Zemplínske Hámre";"06777";"6,97294616699219";;"8,95396118164063";"8,27504425048828";"9,63287887573242";;"0";;"7,46517944335938";;;"7,00169143676758";"5,2534309387207"
"3262";"Prešovskı";"Stará ¼ubovòa";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Èirè 71";"Èirè";"06542";;;;;;;"0";;;;;"6,25445518493652";"2,81542816162109"
"3263";"Prešovskı";"Stará ¼ubovòa";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"ZŠ s MŠ Krá¾. Pokoja";"Haligovce 24";"Haligovce";"06534";"4,57139434814453";;"4,84973373413086";"5,81400604248047";"3,88546104431152";;"0";;"7,73877944946289";;;"5,6433650970459";"5,83673667907715"
"3265";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hniezdne 244";"Hniezdne";"06501";"6,73441619873047";;"8,86046829223633";"8,64067001342773";"9,08026657104492";;"0";;;;;"5,39809722900391";"5,39376525878906"
"3266";"Prešovskı";"Stará ¼ubovòa";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hromoš 29";"Hromoš";"06545";;;;;;;"0";;"7,69440689086914";;;"8,91011047363281";"6,02831993103027"
"3267";"Prešovskı";"Stará ¼ubovòa";"Obec";"ZŠ-roè.I. stupeò";"Nemeckı";"Základná škola";"Základná škola s MŠ";"Chme¾nica 58";"Chme¾nica";"06401";;;;;;;"0";;;;;"8,3592643737793";"4,80351753234863"
"3269";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Jakubany 151";"Jakubany";"06512";"3,9843563079834";;"5,04963226318359";"5,38099594116211";"4,71826858520508";;"0";;"7,66242065429688";;;"3,93073196411133";"5,70405235290527"
"3270";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı - ukrajinskı ";"Základná škola";"Základná škola s MŠ";"Jarabina 258";"Jarabina";"06531";"6,59999084472656";;"5,99048004150391";"5,17060890197754";"6,8103515625";;"7,89173812866211";;"1,83739776611328";;;"7,75534133911133";"5,50704536437988"
"3272";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Kamienka 113";"Kamienka";"06532";"8,17326812744141";;"8,12274169921875";"9,33428497314453";"6,91119918823242";;"8,02841949462891";;"8,87535934448242";;;"5,54631233215332";"5,19175338745117"
"3274";"Prešovskı";"Stará ¼ubovòa";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Kolaèkov 31";"Kolaèkov";"06511";;;;;;;"0";;"7,54577789306641";;;"5,92417984008789";"2,84370346069336"
"3276";"Prešovskı";"Stará ¼ubovòa";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Kyjov 55";"Kyjov";"06548";;;;;;;"0";;;;;"7,98107757568359";"3,1542142868042"
"3277";"Prešovskı";"Stará ¼ubovòa";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Lesnica 148";"Lesnica";"06533";;;;;;;"0";;;;;;"5,85326042175293"
"3280";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Lomnièka 29";"Lomnièka";"06503";"5,01523800267023e-09";;"0";"0";"0";;"0";;;;;"3,80473747253418";"5,31586494445801"
"3282";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 2";"¼ubotín";"06541";"5,48533401489258";;"6,18922653198242";"5,23221588134766";"7,14623718261719";;"0";;;;;"5,71470489501953";"4,91444549560547"
"3283";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Malı Lipník 70";"Malı Lipník";"06546";;;;;;;"0";;;;;"8,4435173034668";"5,37488403320313"
"3284";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Mníšek nad Popradom 136";"Mníšek nad Popradom";"06522";"5,59311218261719";;"7,10534210205078";"7,96166381835937";"6,24902114868164";;"0";;;;;"7,76174774169922";"4,70422401428223"
"3285";"Prešovskı";"Stará ¼ubovòa";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Niné Rubachy 45";"Niné Rubachy";"06502";;;;;;;"0";;;;;"7,30275802612305";"5,50092544555664"
"3286";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Nová ¼ubovòa 493";"Nová ¼ubovòa";"06511";"6,07344398498535";;"7,48018493652344";"8,28346939086914";"6,67690048217773";;"0";;;;;"3,30495796203613";"7,02731094360352"
"3287";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Orlov 5";"Orlov";"06543";"4,4967903137207";;"5,4405403137207";"5,20987129211426";"5,67120895385742";;"0";;;;;"5,83123893737793";"5,04192733764648"
"3288";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 93";"Plaveè";"06544";"5,69434700012207";;"6,89209594726563";"6,94719543457031";"6,83699569702148";;"0";;;;;"4,97063446044922";"5,95196533203125"
"3289";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Plavnica 244";"Plavnica";"06545";"6,14581718444824";;"6,83635787963867";"6,67466506958008";"6,99805068969727";;"2,36914348602295";;"4,36444053649902";;;"3,77012138366699";"6,33586883544922"
"3290";"Prešovskı";"Stará ¼ubovòa";"Cirkev, cirkevné spoloèenstvo";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Kláštorná 2";"Podolínec";"06503";"3,7124080657959";"3,83137550354004";;"0";"4,31642913818359";"3,44767646789551";"2,34797306060791";"3,89012107849121";;;"5,17865943908691";"4,69432678222656";"4,94301795959473"
